#,Date Time,température Temp (°C),tension Volt (V)
2562,08/06/2021 09:15:00,17.119,1.1508
2563,08/06/2021 09:30:00,17.354,1.14824
2564,08/06/2021 09:45:00,17.515,1.15049
2565,08/06/2021 10:00:00,17.77,1.14565
2566,08/06/2021 10:15:00,17.718,1.15141
2567,08/06/2021 10:30:00,17.852,1.14622
2568,08/06/2021 10:45:00,18.002,1.13722
2569,08/06/2021 11:00:00,18.353,1.14214
2570,08/06/2021 11:15:00,18.36,1.13855
2571,08/06/2021 11:30:00,18.643,1.14237
2572,08/06/2021 11:45:00,18.864,1.13272
2573,08/06/2021 12:00:00,19.167,1.13222
2574,08/06/2021 12:15:00,19.485,1.13626
2575,08/06/2021 12:30:00,19.717,1.13317
2576,08/06/2021 12:45:00,19.552,1.13912
2577,08/06/2021 13:00:00,19.445,1.12821
2578,08/06/2021 13:15:00,19.856,1.13039
2579,08/06/2021 13:30:00,19.832,1.13252
2580,08/06/2021 13:45:00,19.816,1.1276
2581,08/06/2021 14:00:00,19.814,1.12676
2582,08/06/2021 14:15:00,19.649,1.12821
2583,08/06/2021 14:30:00,19.708,1.1265
2584,08/06/2021 14:45:00,19.988,1.13073
2585,08/06/2021 15:00:00,20.033,1.1284
2586,08/06/2021 15:15:00,20.186,1.13001
2587,08/06/2021 15:30:00,20.286,1.12623
2588,08/06/2021 15:45:00,20.442,1.12436
2589,08/06/2021 16:00:00,20.457,1.12566
2590,08/06/2021 16:15:00,20.521,1.1249
2591,08/06/2021 16:30:00,20.598,1.11677
2592,08/06/2021 16:45:00,20.647,1.12814
2593,08/06/2021 17:00:00,20.612,1.12951
2594,08/06/2021 17:15:00,20.498,1.12264
2595,08/06/2021 17:30:00,20.335,1.12253
2596,08/06/2021 17:45:00,20.17,1.12531
2597,08/06/2021 18:00:00,20.034,1.12791
2598,08/06/2021 18:15:00,19.926,1.12284
2599,08/06/2021 18:30:00,19.787,1.12154
2600,08/06/2021 18:45:00,19.642,1.12253
2601,08/06/2021 19:00:00,19.539,1.12379
2602,08/06/2021 19:15:00,19.451,1.12871
2603,08/06/2021 19:30:00,19.371,1.12413
2604,08/06/2021 19:45:00,19.28,1.13081
2605,08/06/2021 20:00:00,19.169,1.13535
2606,08/06/2021 20:15:00,19.042,1.13512
2607,08/06/2021 20:30:00,18.919,1.12871
2608,08/06/2021 20:45:00,18.803,1.13844
2609,08/06/2021 21:00:00,18.684,1.1342
2610,08/06/2021 21:15:00,18.585,1.13539
2611,08/06/2021 21:30:00,18.504,1.14172
2612,08/06/2021 21:45:00,18.442,1.13897
2613,08/06/2021 22:00:00,18.394,1.13615
2614,08/06/2021 22:15:00,18.34,1.14076
2615,08/06/2021 22:30:00,18.286,1.14431
2616,08/06/2021 22:45:00,18.221,1.14595
2617,08/06/2021 23:00:00,18.155,1.14134
2618,08/06/2021 23:15:00,18.078,1.14446
2619,08/06/2021 23:30:00,18.005,1.14664
2620,08/06/2021 23:45:00,17.925,1.13947
2621,09/06/2021 00:00:00,17.852,1.14328
2622,09/06/2021 00:15:00,17.787,1.14565
2623,09/06/2021 00:30:00,17.735,1.14099
2624,09/06/2021 00:45:00,17.68,1.15187
2625,09/06/2021 01:00:00,17.619,1.14267
2626,09/06/2021 01:15:00,17.544,1.1471
2627,09/06/2021 01:30:00,17.466,1.14641
2628,09/06/2021 01:45:00,17.397,1.14538
2629,09/06/2021 02:00:00,17.336,1.14771
2630,09/06/2021 02:15:00,17.28,1.14778
2631,09/06/2021 02:30:00,17.229,1.15076
2632,09/06/2021 02:45:00,17.176,1.14946
2633,09/06/2021 03:00:00,17.119,1.1487
2634,09/06/2021 03:15:00,17.067,1.1564
2635,09/06/2021 03:30:00,17.019,1.15343
2636,09/06/2021 03:45:00,16.969,1.14923
2637,09/06/2021 04:00:00,16.917,1.14992
2638,09/06/2021 04:15:00,16.88,1.14858
2639,09/06/2021 04:30:00,16.844,1.1511
2640,09/06/2021 04:45:00,16.82,1.15259
2641,09/06/2021 05:00:00,16.81,1.1527
2642,09/06/2021 05:15:00,16.811,1.15068
2643,09/06/2021 05:30:00,16.817,1.1577
2644,09/06/2021 05:45:00,16.829,1.15789
2645,09/06/2021 06:00:00,16.848,1.16392
2646,09/06/2021 06:15:00,16.875,1.15812
2647,09/06/2021 06:30:00,16.9,1.16018
2648,09/06/2021 06:45:00,16.942,1.15606
2649,09/06/2021 07:00:00,16.993,1.15431
2650,09/06/2021 07:15:00,17.063,1.15099
2651,09/06/2021 07:30:00,17.149,1.15373
2652,09/06/2021 07:45:00,17.251,1.15351
2653,09/06/2021 08:00:00,17.375,1.15362
2654,09/06/2021 08:15:00,17.564,1.15091
2655,09/06/2021 08:30:00,17.782,1.15572
2656,09/06/2021 08:45:00,17.965,1.14469
2657,09/06/2021 09:00:00,18.128,1.145
2658,09/06/2021 09:15:00,18.293,1.1445
2659,09/06/2021 09:30:00,18.478,1.1424
2660,09/06/2021 09:45:00,18.617,1.14408
2661,09/06/2021 10:00:00,18.788,1.14229
2662,09/06/2021 10:15:00,18.977,1.14324
2663,09/06/2021 10:30:00,19.152,1.13684
2664,09/06/2021 10:45:00,19.337,1.13466
2665,09/06/2021 11:00:00,19.512,1.13188
2666,09/06/2021 11:15:00,19.71,1.13272
2667,09/06/2021 11:30:00,19.905,1.13138
2668,09/06/2021 11:45:00,20.117,1.13138
2669,09/06/2021 12:00:00,20.309,1.12593
2670,09/06/2021 12:15:00,20.507,1.10906
2671,09/06/2021 12:30:00,20.731,1.10681
2672,09/06/2021 12:45:00,19.978,1.11566
2673,09/06/2021 13:00:00,20.601,1.117
2674,09/06/2021 13:15:00,20.92,1.11761
2675,09/06/2021 13:30:00,21.118,1.11101
2676,09/06/2021 13:45:00,21.275,1.11833
2677,09/06/2021 14:00:00,21.428,1.10838
2678,09/06/2021 14:15:00,21.575,1.12264
2679,09/06/2021 14:30:00,21.728,1.11528
2680,09/06/2021 14:45:00,21.849,1.11257
2681,09/06/2021 15:00:00,21.955,1.11318
2682,09/06/2021 15:15:00,22.04,1.11574
2683,09/06/2021 15:30:00,22.108,1.11933
2684,09/06/2021 15:45:00,22.161,1.10994
2685,09/06/2021 16:00:00,22.185,1.11025
2686,09/06/2021 16:15:00,22.178,1.11536
2687,09/06/2021 16:30:00,22.148,1.1136
2688,09/06/2021 16:45:00,22.067,1.11109
2689,09/06/2021 17:00:00,21.975,1.11055
2690,09/06/2021 17:15:00,21.866,1.11017
2691,09/06/2021 17:30:00,21.739,1.11635
2692,09/06/2021 17:45:00,21.607,1.11475
2693,09/06/2021 18:00:00,21.472,1.10983
2694,09/06/2021 18:15:00,21.345,1.12127
2695,09/06/2021 18:30:00,21.217,1.12058
2696,09/06/2021 18:45:00,21.069,1.12463
2697,09/06/2021 19:00:00,20.92,1.11559
2698,09/06/2021 19:15:00,20.787,1.12291
2699,09/06/2021 19:30:00,20.652,1.13321
2700,09/06/2021 19:45:00,20.521,1.11872
2701,09/06/2021 20:00:00,20.397,1.12787
2702,09/06/2021 20:15:00,20.271,1.12932
2703,09/06/2021 20:30:00,20.144,1.1265
2704,09/06/2021 20:45:00,20.018,1.12352
2705,09/06/2021 21:00:00,19.906,1.12997
2706,09/06/2021 21:15:00,19.808,1.12749
2707,09/06/2021 21:30:00,19.708,1.13458
2708,09/06/2021 21:45:00,19.615,1.12024
2709,09/06/2021 22:00:00,19.511,1.13127
2710,09/06/2021 22:15:00,19.401,1.13325
2711,09/06/2021 22:30:00,19.298,1.12673
2712,09/06/2021 22:45:00,19.199,1.13519
2713,09/06/2021 23:00:00,19.1,1.13638
2714,09/06/2021 23:15:00,18.998,1.14797
2715,09/06/2021 23:30:00,18.898,1.1368
2716,09/06/2021 23:45:00,18.803,1.14057
2717,10/06/2021 00:00:00,18.717,1.13558
2718,10/06/2021 00:15:00,18.638,1.13352
2719,10/06/2021 00:30:00,18.571,1.13661
2720,10/06/2021 00:45:00,18.507,1.13905
2721,10/06/2021 01:00:00,18.441,1.14019
2722,10/06/2021 01:15:00,18.38,1.14496
2723,10/06/2021 01:30:00,18.322,1.14256
2724,10/06/2021 01:45:00,18.267,1.14931
2725,10/06/2021 02:00:00,18.203,1.14034
2726,10/06/2021 02:15:00,18.136,1.14546
2727,10/06/2021 02:30:00,18.071,1.13733
2728,10/06/2021 02:45:00,18.005,1.14088
2729,10/06/2021 03:00:00,17.944,1.1424
2730,10/06/2021 03:15:00,17.882,1.14153
2731,10/06/2021 03:30:00,17.824,1.14752
2732,10/06/2021 03:45:00,17.766,1.15167
2733,10/06/2021 04:00:00,17.712,1.1474
2734,10/06/2021 04:15:00,17.663,1.14496
2735,10/06/2021 04:30:00,17.608,1.1426
2736,10/06/2021 04:45:00,17.558,1.14088
2737,10/06/2021 05:00:00,17.509,1.14649
2738,10/06/2021 05:15:00,17.469,1.14408
2739,10/06/2021 05:30:00,17.442,1.14721
2740,10/06/2021 05:45:00,17.424,1.15164
2741,10/06/2021 06:00:00,17.418,1.14477
2742,10/06/2021 06:15:00,17.415,1.15324
2743,10/06/2021 06:30:00,17.409,1.149
2744,10/06/2021 06:45:00,17.4,1.14542
2745,10/06/2021 07:00:00,17.399,1.14572
2746,10/06/2021 07:15:00,17.405,1.14851
2747,10/06/2021 07:30:00,17.418,1.14725
2748,10/06/2021 07:45:00,17.436,1.14923
2749,10/06/2021 08:00:00,17.458,1.15476
2750,10/06/2021 08:15:00,17.489,1.14515
2751,10/06/2021 08:30:00,17.555,1.15255
2752,10/06/2021 08:45:00,17.659,1.14298
2753,10/06/2021 09:00:00,17.782,1.14832
2754,10/06/2021 09:15:00,17.938,1.14843
2755,10/06/2021 09:30:00,18.123,1.14809
2756,10/06/2021 09:45:00,18.28,1.14904
2757,10/06/2021 10:00:00,18.411,1.13863
2758,10/06/2021 10:15:00,18.527,1.13962
2759,10/06/2021 10:30:00,18.653,1.13954
2760,10/06/2021 10:45:00,18.809,1.1355
2761,10/06/2021 11:00:00,18.989,1.14096
2762,10/06/2021 11:15:00,19.185,1.13333
2763,10/06/2021 11:30:00,19.338,1.1368
2764,10/06/2021 11:45:00,19.497,1.13058
2765,10/06/2021 12:00:00,19.606,1.13138
2766,10/06/2021 12:15:00,19.677,1.12905
2767,10/06/2021 12:30:00,19.731,1.12848
2768,10/06/2021 12:45:00,19.777,1.12833
2769,10/06/2021 13:00:00,19.789,1.13397
2770,10/06/2021 13:15:00,19.82,1.12799
2771,10/06/2021 13:30:00,19.955,1.12917
2772,10/06/2021 13:45:00,20.159,1.12646
2773,10/06/2021 14:00:00,20.359,1.12802
2774,10/06/2021 14:15:00,20.604,1.12047
2775,10/06/2021 14:30:00,20.862,1.12013
2776,10/06/2021 14:45:00,21.096,1.12409
2777,10/06/2021 15:00:00,21.294,1.11845
2778,10/06/2021 15:15:00,21.47,1.11692
2779,10/06/2021 15:30:00,21.627,1.12432
2780,10/06/2021 15:45:00,21.716,1.11326
2781,10/06/2021 16:00:00,21.746,1.12013
2782,10/06/2021 16:15:00,21.775,1.1173
2783,10/06/2021 16:30:00,21.791,1.11532
2784,10/06/2021 16:45:00,21.769,1.11589
2785,10/06/2021 17:00:00,21.71,1.11788
2786,10/06/2021 17:15:00,21.627,1.12276
2787,10/06/2021 17:30:00,21.528,1.12581
2788,10/06/2021 17:45:00,21.421,1.12249
2789,10/06/2021 18:00:00,21.306,1.12753
2790,10/06/2021 18:15:00,21.185,1.12627
2791,10/06/2021 18:30:00,21.057,1.122
2792,10/06/2021 18:45:00,20.917,1.12547
2793,10/06/2021 19:00:00,20.783,1.12772
2794,10/06/2021 19:15:00,20.679,1.12665
2795,10/06/2021 19:30:00,20.601,1.126
2796,10/06/2021 19:45:00,20.536,1.13844
2797,10/06/2021 20:00:00,20.473,1.13092
2798,10/06/2021 20:15:00,20.399,1.1281
2799,10/06/2021 20:30:00,20.317,1.13394
2800,10/06/2021 20:45:00,20.237,1.12844
2801,10/06/2021 21:00:00,20.147,1.13802
2802,10/06/2021 21:15:00,20.059,1.13546
2803,10/06/2021 21:30:00,19.963,1.13813
2804,10/06/2021 21:45:00,19.853,1.13157
2805,10/06/2021 22:00:00,19.734,1.136
2806,10/06/2021 22:15:00,19.61,1.13416
2807,10/06/2021 22:30:00,19.487,1.1318
2808,10/06/2021 22:45:00,19.365,1.13943
2809,10/06/2021 23:00:00,19.261,1.14382
2810,10/06/2021 23:15:00,19.166,1.14057
2811,10/06/2021 23:30:00,19.078,1.14252
2812,10/06/2021 23:45:00,18.999,1.14508
2813,11/06/2021 00:00:00,18.921,1.14527
2814,11/06/2021 00:15:00,18.842,1.14061
2815,11/06/2021 00:30:00,18.766,1.14748
2816,11/06/2021 00:45:00,18.686,1.14466
2817,11/06/2021 01:00:00,18.619,1.14782
2818,11/06/2021 01:15:00,18.571,1.15698
2819,11/06/2021 01:30:00,18.525,1.15122
2820,11/06/2021 01:45:00,18.47,1.14721
2821,11/06/2021 02:00:00,18.418,1.1524
2822,11/06/2021 02:15:00,18.366,1.14443
2823,11/06/2021 02:30:00,18.313,1.15221
2824,11/06/2021 02:45:00,18.262,1.15942
2825,11/06/2021 03:00:00,18.212,1.15232
2826,11/06/2021 03:15:00,18.16,1.15213
2827,11/06/2021 03:30:00,18.111,1.14847
2828,11/06/2021 03:45:00,18.063,1.14668
2829,11/06/2021 04:00:00,18.016,1.15084
2830,11/06/2021 04:15:00,17.965,1.15259
2831,11/06/2021 04:30:00,17.917,1.15537
2832,11/06/2021 04:45:00,17.873,1.15457
2833,11/06/2021 05:00:00,17.833,1.15576
2834,11/06/2021 05:15:00,17.797,1.1564
2835,11/06/2021 05:30:00,17.77,1.15431
2836,11/06/2021 05:45:00,17.746,1.15579
2837,11/06/2021 06:00:00,17.723,1.15606
2838,11/06/2021 06:15:00,17.708,1.15785
2839,11/06/2021 06:30:00,17.708,1.15919
2840,11/06/2021 06:45:00,17.714,1.1556
2841,11/06/2021 07:00:00,17.718,1.15225
2842,11/06/2021 07:15:00,17.73,1.1564
2843,11/06/2021 07:30:00,17.745,1.15217
2844,11/06/2021 07:45:00,17.764,1.15282
2845,11/06/2021 08:00:00,17.806,1.15309
2846,11/06/2021 08:15:00,17.849,1.15225
2847,11/06/2021 08:30:00,17.907,1.15312
2848,11/06/2021 08:45:00,17.971,1.1548
2849,11/06/2021 09:00:00,18.048,1.15003
2850,11/06/2021 09:15:00,18.142,1.15175
2851,11/06/2021 09:30:00,18.287,1.15049
2852,11/06/2021 09:45:00,18.449,1.14706
2853,11/06/2021 10:00:00,18.61,1.14958
2854,11/06/2021 10:15:00,18.773,1.14286
2855,11/06/2021 10:30:00,18.976,1.14271
2856,11/06/2021 10:45:00,19.176,1.14443
2857,11/06/2021 11:00:00,19.377,1.14961
2858,11/06/2021 11:15:00,19.576,1.14336
2859,11/06/2021 11:30:00,19.787,1.14218
2860,11/06/2021 11:45:00,19.996,1.14034
2861,11/06/2021 12:00:00,20.214,1.14229
2862,11/06/2021 12:15:00,20.405,1.13813
2863,11/06/2021 12:30:00,20.603,1.13874
2864,11/06/2021 12:45:00,20.807,1.13783
2865,11/06/2021 13:00:00,21.014,1.13455
2866,11/06/2021 13:15:00,21.209,1.12955
2867,11/06/2021 13:30:00,21.416,1.13111
2868,11/06/2021 13:45:00,21.607,1.13107
2869,11/06/2021 14:00:00,21.789,1.12203
2870,11/06/2021 14:15:00,21.952,1.12478
2871,11/06/2021 14:30:00,22.091,1.12055
2872,11/06/2021 14:45:00,22.226,1.12303
2873,11/06/2021 15:00:00,22.356,1.12222
2874,11/06/2021 15:15:00,22.471,1.12032
2875,11/06/2021 15:30:00,22.58,1.11925
2876,11/06/2021 15:45:00,22.661,1.1178
2877,11/06/2021 16:00:00,22.726,1.12028
2878,11/06/2021 16:15:00,22.767,1.12367
2879,11/06/2021 16:30:00,22.793,1.12078
2880,11/06/2021 16:45:00,22.799,1.11589
2881,11/06/2021 17:00:00,22.772,1.11814
2882,11/06/2021 17:15:00,22.729,1.12112
2883,11/06/2021 17:30:00,22.654,1.12303
2884,11/06/2021 17:45:00,22.559,1.1207
2885,11/06/2021 18:00:00,22.456,1.11795
2886,11/06/2021 18:15:00,22.342,1.12505
2887,11/06/2021 18:30:00,22.221,1.1252
2888,11/06/2021 18:45:00,22.081,1.12364
2889,11/06/2021 19:00:00,21.924,1.1268
2890,11/06/2021 19:15:00,21.786,1.12398
2891,11/06/2021 19:30:00,21.648,1.13645
2892,11/06/2021 19:45:00,21.518,1.12585
2893,11/06/2021 20:00:00,21.381,1.12898
2894,11/06/2021 20:15:00,21.246,1.1305
2895,11/06/2021 20:30:00,21.117,1.135
2896,11/06/2021 20:45:00,20.977,1.13119
2897,11/06/2021 21:00:00,20.85,1.13203
2898,11/06/2021 21:15:00,20.735,1.13802
2899,11/06/2021 21:30:00,20.624,1.14015
2900,11/06/2021 21:45:00,20.51,1.13752
2901,11/06/2021 22:00:00,20.402,1.14023
2902,11/06/2021 22:15:00,20.292,1.14538
2903,11/06/2021 22:30:00,20.187,1.14763
2904,11/06/2021 22:45:00,20.083,1.1458
2905,11/06/2021 23:00:00,19.984,1.14473
2906,11/06/2021 23:15:00,19.885,1.14263
2907,11/06/2021 23:30:00,19.795,1.14561
2908,11/06/2021 23:45:00,19.692,1.14824
2909,12/06/2021 00:00:00,19.597,1.14546
2910,12/06/2021 00:15:00,19.518,1.14607
2911,12/06/2021 00:30:00,19.442,1.14805
2912,12/06/2021 00:45:00,19.381,1.1487
2913,12/06/2021 01:00:00,19.319,1.14881
2914,12/06/2021 01:15:00,19.239,1.15431
2915,12/06/2021 01:30:00,19.179,1.15103
2916,12/06/2021 01:45:00,19.112,1.15316
2917,12/06/2021 02:00:00,19.062,1.1503
2918,12/06/2021 02:15:00,19.01,1.15541
2919,12/06/2021 02:30:00,18.955,1.15244
2920,12/06/2021 02:45:00,18.892,1.15652
2921,12/06/2021 03:00:00,18.831,1.15591
2922,12/06/2021 03:15:00,18.767,1.15526
2923,12/06/2021 03:30:00,18.721,1.15869
2924,12/06/2021 03:45:00,18.663,1.15805
2925,12/06/2021 04:00:00,18.607,1.15782
2926,12/06/2021 04:15:00,18.553,1.15923
2927,12/06/2021 04:30:00,18.509,1.16007
2928,12/06/2021 04:45:00,18.464,1.16083
2929,12/06/2021 05:00:00,18.424,1.15846
2930,12/06/2021 05:15:00,18.378,1.15919
2931,12/06/2021 05:30:00,18.338,1.15805
2932,12/06/2021 05:45:00,18.317,1.159
2933,12/06/2021 06:00:00,18.282,1.15728
2934,12/06/2021 06:15:00,18.256,1.16358
2935,12/06/2021 06:30:00,18.234,1.15995
2936,12/06/2021 06:45:00,18.218,1.16224
2937,12/06/2021 07:00:00,18.2,1.15869
2938,12/06/2021 07:15:00,18.2,1.15827
2939,12/06/2021 07:30:00,18.207,1.15969
2940,12/06/2021 07:45:00,18.215,1.16087
2941,12/06/2021 08:00:00,18.219,1.1603
2942,12/06/2021 08:15:00,18.234,1.16033
2943,12/06/2021 08:30:00,18.252,1.15751
2944,12/06/2021 08:45:00,18.268,1.15923
2945,12/06/2021 09:00:00,18.322,1.15656
2946,12/06/2021 09:15:00,18.377,1.15892
2947,12/06/2021 09:30:00,18.418,1.15721
2948,12/06/2021 09:45:00,18.454,1.15763
2949,12/06/2021 10:00:00,18.513,1.15576
2950,12/06/2021 10:15:00,18.57,1.1574
2951,12/06/2021 10:30:00,18.638,1.15709
2952,12/06/2021 10:45:00,18.729,1.15496
2953,12/06/2021 11:00:00,18.825,1.15476
2954,12/06/2021 11:15:00,18.924,1.15557
2955,12/06/2021 11:30:00,18.984,1.15106
2956,12/06/2021 11:45:00,19.072,1.15198
2957,12/06/2021 12:00:00,19.161,1.15404
2958,12/06/2021 12:15:00,19.237,1.15274
2959,12/06/2021 12:30:00,19.307,1.15053
2960,12/06/2021 12:45:00,19.356,1.14977
2961,12/06/2021 13:00:00,19.389,1.15034
2962,12/06/2021 13:15:00,19.447,1.15164
2963,12/06/2021 13:30:00,19.502,1.15328
2964,12/06/2021 13:45:00,19.566,1.15087
2965,12/06/2021 14:00:00,19.652,1.14954
2966,12/06/2021 14:15:00,19.735,1.14694
2967,12/06/2021 14:30:00,19.845,1.14836
2968,12/06/2021 14:45:00,19.951,1.14439
2969,12/06/2021 15:00:00,20.07,1.14622
2970,12/06/2021 15:15:00,20.231,1.14237
2971,12/06/2021 15:30:00,20.375,1.14351
2972,12/06/2021 15:45:00,20.494,1.14237
2973,12/06/2021 16:00:00,20.574,1.13931
2974,12/06/2021 16:15:00,20.628,1.1426
2975,12/06/2021 16:30:00,20.649,1.14099
2976,12/06/2021 16:45:00,20.643,1.13699
2977,12/06/2021 17:00:00,20.607,1.1408
2978,12/06/2021 17:15:00,20.562,1.13912
2979,12/06/2021 17:30:00,20.503,1.13973
2980,12/06/2021 17:45:00,20.44,1.14111
2981,12/06/2021 18:00:00,20.379,1.14469
2982,12/06/2021 18:15:00,20.326,1.14527
2983,12/06/2021 18:30:00,20.274,1.15091
2984,12/06/2021 18:45:00,20.201,1.14618
2985,12/06/2021 19:00:00,20.113,1.14828
2986,12/06/2021 19:15:00,20.031,1.14946
2987,12/06/2021 19:30:00,19.954,1.14843
2988,12/06/2021 19:45:00,19.874,1.15015
2989,12/06/2021 20:00:00,19.786,1.15759
2990,12/06/2021 20:15:00,19.692,1.15503
2991,12/06/2021 20:30:00,19.601,1.1556
2992,12/06/2021 20:45:00,19.517,1.1556
2993,12/06/2021 21:00:00,19.438,1.15721
2994,12/06/2021 21:15:00,19.369,1.15976
2995,12/06/2021 21:30:00,19.294,1.15606
2996,12/06/2021 21:45:00,19.224,1.16484
2997,12/06/2021 22:00:00,19.146,1.15671
2998,12/06/2021 22:15:00,19.068,1.15808
2999,12/06/2021 22:30:00,18.977,1.15877
3000,12/06/2021 22:45:00,18.886,1.16011
3001,12/06/2021 23:00:00,18.797,1.15915
3002,12/06/2021 23:15:00,18.708,1.16209
3003,12/06/2021 23:30:00,18.622,1.16205
3004,12/06/2021 23:45:00,18.536,1.16068
3005,13/06/2021 00:00:00,18.449,1.15969
3006,13/06/2021 00:15:00,18.365,1.16411
3007,13/06/2021 00:30:00,18.286,1.16564
3008,13/06/2021 00:45:00,18.209,1.1627
3009,13/06/2021 01:00:00,18.14,1.16655
3010,13/06/2021 01:15:00,18.071,1.16209
3011,13/06/2021 01:30:00,18.001,1.16526
3012,13/06/2021 01:45:00,17.934,1.16747
3013,13/06/2021 02:00:00,17.862,1.16598
3014,13/06/2021 02:15:00,17.793,1.16751
3015,13/06/2021 02:30:00,17.72,1.16918
3016,13/06/2021 02:45:00,17.657,1.1651
3017,13/06/2021 03:00:00,17.583,1.16556
3018,13/06/2021 03:15:00,17.525,1.1669
3019,13/06/2021 03:30:00,17.455,1.16476
3020,13/06/2021 03:45:00,17.388,1.16583
3021,13/06/2021 04:00:00,17.324,1.16732
3022,13/06/2021 04:15:00,17.257,1.16857
3023,13/06/2021 04:30:00,17.195,1.16663
3024,13/06/2021 04:45:00,17.138,1.16861
3025,13/06/2021 05:00:00,17.082,1.17803
3026,13/06/2021 05:15:00,17.028,1.17334
3027,13/06/2021 05:30:00,16.981,1.16918
3028,13/06/2021 05:45:00,16.939,1.16522
3029,13/06/2021 06:00:00,16.903,1.16861
3030,13/06/2021 06:15:00,16.881,1.1688
3031,13/06/2021 06:30:00,16.866,1.16949
3032,13/06/2021 06:45:00,16.872,1.16957
3033,13/06/2021 07:00:00,16.9,1.16941
3034,13/06/2021 07:15:00,16.947,1.17411
3035,13/06/2021 07:30:00,17.013,1.1664
3036,13/06/2021 07:45:00,17.091,1.16747
3037,13/06/2021 08:00:00,17.19,1.16304
3038,13/06/2021 08:15:00,17.315,1.16152
3039,13/06/2021 08:30:00,17.46,1.16007
3040,13/06/2021 08:45:00,17.62,1.15724
3041,13/06/2021 09:00:00,17.775,1.15957
3042,13/06/2021 09:15:00,17.934,1.15465
3043,13/06/2021 09:30:00,18.103,1.1519
3044,13/06/2021 09:45:00,18.273,1.15003
3045,13/06/2021 10:00:00,18.447,1.14584
3046,13/06/2021 10:15:00,18.638,1.14603
3047,13/06/2021 10:30:00,18.821,1.14324
3048,13/06/2021 10:45:00,19.01,1.14748
3049,13/06/2021 11:00:00,19.218,1.14134
3050,13/06/2021 11:15:00,19.421,1.14149
3051,13/06/2021 11:30:00,19.619,1.13836
3052,13/06/2021 11:45:00,19.83,1.13718
3053,13/06/2021 12:00:00,20.036,1.13428
3054,13/06/2021 12:15:00,20.231,1.13279
3055,13/06/2021 12:30:00,20.439,1.1276
3056,13/06/2021 12:45:00,20.637,1.13184
3057,13/06/2021 13:00:00,20.816,1.12886
3058,13/06/2021 13:15:00,21.006,1.12661
3059,13/06/2021 13:30:00,21.182,1.12268
3060,13/06/2021 13:45:00,21.361,1.1223
3061,13/06/2021 14:00:00,21.549,1.12394
3062,13/06/2021 14:15:00,21.716,1.12169
3063,13/06/2021 14:30:00,21.875,1.11891
3064,13/06/2021 14:45:00,22.036,1.11742
3065,13/06/2021 15:00:00,22.19,1.11704
3066,13/06/2021 15:15:00,22.327,1.11891
3067,13/06/2021 15:30:00,22.462,1.11749
3068,13/06/2021 15:45:00,22.567,1.11627
3069,13/06/2021 16:00:00,22.663,1.12081
3070,13/06/2021 16:15:00,22.735,1.11578
3071,13/06/2021 16:30:00,22.77,1.11902
3072,13/06/2021 16:45:00,22.781,1.11856
3073,13/06/2021 17:00:00,22.763,1.12116
3074,13/06/2021 17:15:00,22.727,1.12005
3075,13/06/2021 17:30:00,22.667,1.12169
3076,13/06/2021 17:45:00,22.595,1.1199
3077,13/06/2021 18:00:00,22.516,1.11906
3078,13/06/2021 18:15:00,22.431,1.12039
3079,13/06/2021 18:30:00,22.341,1.12421
3080,13/06/2021 18:45:00,22.229,1.12123
3081,13/06/2021 19:00:00,22.105,1.12631
3082,13/06/2021 19:15:00,21.994,1.12417
3083,13/06/2021 19:30:00,21.882,1.12623
3084,13/06/2021 19:45:00,21.764,1.12684
3085,13/06/2021 20:00:00,21.643,1.12757
3086,13/06/2021 20:15:00,21.521,1.13054
3087,13/06/2021 20:30:00,21.395,1.13172
3088,13/06/2021 20:45:00,21.275,1.13222
3089,13/06/2021 21:00:00,21.155,1.1318
3090,13/06/2021 21:15:00,21.042,1.13443
3091,13/06/2021 21:30:00,20.935,1.13371
3092,13/06/2021 21:45:00,20.831,1.13722
3093,13/06/2021 22:00:00,20.726,1.13607
3094,13/06/2021 22:15:00,20.624,1.13821
3095,13/06/2021 22:30:00,20.515,1.13664
3096,13/06/2021 22:45:00,20.415,1.13775
3097,13/06/2021 23:00:00,20.312,1.13973
3098,13/06/2021 23:15:00,20.214,1.13664
3099,13/06/2021 23:30:00,20.112,1.14126
3100,13/06/2021 23:45:00,20.009,1.14408
3101,14/06/2021 00:00:00,19.917,1.14038
3102,14/06/2021 00:15:00,19.82,1.14252
3103,14/06/2021 00:30:00,19.726,1.14439
3104,14/06/2021 00:45:00,19.634,1.14511
3105,14/06/2021 01:00:00,19.54,1.14244
3106,14/06/2021 01:15:00,19.453,1.14771
3107,14/06/2021 01:30:00,19.375,1.14736
3108,14/06/2021 01:45:00,19.306,1.14614
3109,14/06/2021 02:00:00,19.224,1.14778
3110,14/06/2021 02:15:00,19.141,1.14855
3111,14/06/2021 02:30:00,19.066,1.15152
3112,14/06/2021 02:45:00,18.993,1.15126
3113,14/06/2021 03:00:00,18.922,1.15106
3114,14/06/2021 03:15:00,18.852,1.15267
3115,14/06/2021 03:30:00,18.782,1.15377
3116,14/06/2021 03:45:00,18.707,1.15354
3117,14/06/2021 04:00:00,18.634,1.15835
3118,14/06/2021 04:15:00,18.556,1.15606
3119,14/06/2021 04:30:00,18.481,1.15705
3120,14/06/2021 04:45:00,18.405,1.15679
